"codImport";"idEntImport";"nombre";"nombre corto";"descripción";"fechaConstitucion";"nombreDireccion";"direccion";"detalleDireccion";"direccionBreve";"cp";"ciudad";"lat";"lon";"email";"Telefono";"Pagina web";"Facebook";"Twitter";"tipo";"clasificacion";"created";"tipoCTS";"tipo_space";"tipo_topic";"tipo_agent";"direccionCompleta"
"CIVICS";680;"AVV Las Rosas de San Blas";;"En el año 1998 unos vecinos de este incipiente barrio pensaron en crear una asociación con el fin de luchar por todas las necesidades que había por aquel entonces en un barrio nuevo: necesidad de equipamientos (no se disponía de colegios públicos ni ambulatorios), árboles en los parques, transporte público... Hoy, continúa trabajando para aumentar los servicios del barrio y por tanto la calidad de vida de los vecinos, reivindicando un centro cultural, más instalaciones deportivas, etc.";;;"C/ Moscú, 18";;;;"Madrid";"40.4174422";"-3.5529689";"av.lrosas@gmail.com";;;"https://www.facebook.com/AsociacionVecinosRosas";;"Apoyo Mutuo";"Social";"2015-10-14 08:53:55.849848+00";"colectivo";"Centro Social";"Apoyo Mutuo y Cuidados";"Asambleas Populares, Mareas, Plataformas y Grupos de Trabajo";
"CIVICS";681;"AVV La Colmena de Santa Eugenia ";;"Ubicada en el vallecano barrio de Santa Eugenia, lleva mas de 30 años luchando por los intereses de sus vecinos/as. Ha estado presente en muchas conquistas vecinales como el acceso al Hospital Infanta Leonor. Una de sus principales actividades ha sido promover el Huerto Urbano Ecológico Santa Eugenia.";;;"Avda. Santa Eugenia, 58";;;;"Madrid";"40.3799644";"-3.60929750000003";"avlacolmena@yahoo.es";;;;;"Espacio Vecinal";"Política";"2015-10-14 08:55:02.196989+00";"organizacion";"Trabajo Colaborativo";"Apoyo Mutuo y Cuidados";"Asambleas Populares, Mareas, Plataformas y Grupos de Trabajo";"Espacio Vecinal Arganzuela "
"CIVICS";682;"AVV Ventilla-Almenara";;"Participó de forma activa en el proceso de remodelación de barrios que se llevó a cabo en la década de los ochenta y gracias al cual miles de vecinos que vivían en infraviviendas fueron realojados en viviendas dignas. Desde entonces no ha dejado de trabajar para mejorar las condiciones de vida de sus vecinos defendiendo la sanidad y la educación públicas, un medio ambiente sostenible. Fue una de las entidades promotoras de los primeros huertos urbanos comunitarios.";;;"C/ Geranios, 22";;;;"Madrid";"40.4717125";"-3.69367280000006";"asocvecinosventilla@gmail.com";;;"https://www.facebook.com/pages/Asociaci%C3%B3n-Vecinal-Ventilla-Almenara/1400254603595371";;"Asociaciones de Vecinos";"Urbanismo";"2015-10-14 09:00:42.98939+00";"organizacion";"Despensas Solidarias y Bancos de Intercambio";"Apoyo Mutuo y Cuidados";"Administración Pública";
"CIVICS";683;"AVV Solidaridad Cuatro Caminos Tetuán";;"La asociación vecinal que, entre otras cuestiones, promovió la reapertura de la casa de baños de Tetuán, cuenta con un activo grupo de mujeres, un taller de historia de altura, un grupo de teatro comunitario y organiza paseos y rutas por la ciudad, entre otras muchas actividades.";;;"C/ Infanta Mercedes, 86";;;;"Madrid";"40.4621799";"-3.69454999999994";"vecinostetuan@gmail.com";;"http://avccaminostetuan.blogspot.com.es/";;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-14 09:01:28.523333+00";"organizacion";"Centro Social";"Apoyo Mutuo y Cuidados";"Iniciativa Ciudadana";
"CIVICS";684;"AVV Barriada de San Fermín";;"Fundada en el año 1973 esta asociación ha marcado la transformación del barrio, siendo motor de la Remodelación del viejo Poblado de San Fermín, la construcción del actual Centro Social-Albergue Juvenil o el diseño del plan de inversiones en Usera-Villaverde. Sin embargo, también participa en la recuperación de las Fiestas del barrio, entre otras muchas actividades.";;"Albergue San Fermín";"Avda. de los Fueros, 36";;;;"Madrid";"40.3703422";"-3.68880409999997";"asociacion@san-fermin.org";;"http://aavvsanfermin.blogspot.com.es/";"https://www.facebook.com/aavv.sanfermin";;"Asamblea";;"2015-10-14 09:26:03.769567+00";"colectivo";"Encuentro Diálogo y Corresponsabilidad";"Educación Expandida";"Iniciativa Ciudadana";
"CIVICS";685;"AVV Barrio Zofío";;"La Asociación de Vecinos Barrio Zofío se creó en 1978 como forma de abordar de forma organizada la exigencia una vivienda digna para los vecinos que ocupaban las infraviviendas de la antigua Colonia Zofío situadas en el espacio que actualmente se conoce como “Parque Olof Palme”. Abierta al barrio, en ella desarrollan diversas actividades culturales y, actualmente, participa en el proceso de construcción de “Cinema Usera”.";;;"C/ Ricardo Beltrán y Rozpide, 5";;;;"Madrid";;;"avbarriozofio@gmail.com";;"http://www.avbarriozofio.com/";;"https://twitter.com/avbarriozofio";"Movilidad";;"2015-10-14 09:44:31.484085+00";"colectivo";"Derivas y Rutas Urbanas";"Movilidad Sostenible";"Iniciativa Ciudadana";"Plaza del Encuentro, 28030 Madrid, España"
"CIVICS";686;"AVV La Unión - UVA de Vallecas";;"Lleva años revindicando un paso subterráneo que de acceso al Hospital Infanta Leonor desde el barrio. Revindican ademas que el actual Colegio Juan de Herrera albergue una Escuela de Idiomas o disponga de programas profesionales para jóvenes de barrio que no terminan la educación básica. Su gran batalla es la conservación y mantenimiento del barrio, cada vez más degradado. Entre las actividades que realizan se encuentran los bailes de salón,  talleres de gimnasia, talleres de patchwork. ";;;"C/ Monte de Montjuich, 11";;;;"Madrid";;;"avunionvallecas@yahoo.es";;;;;"Centro Social";;"2015-10-14 10:00:47.726969+00";"colectivo";"Encuentro Diálogo y Corresponsabilidad";"Cultura Libre";"Iniciativa Ciudadana";"Plaza Luca de Tena, 28045 Madrid, Spain"
"CIVICS";687;"Asoc. de Minusválidos de Villaverde";"AMIFIVI";"La Asociación de Minusválidos Físico de Villaverde empezó a trabajar en Septiembre del 2000 para luchar por el cumplimiento de la normativa vigente que existe respecto a las personas con discapacidad: transporte adaptado, urbanismo, igualdad, empleo, deporte, educación... ";;;"C/ Potes, s/n";;;;"Madrid";"40.3504138";"-3.7106053";"amifivi@gmail.com";;;;;"Apoyo Mutuo";"Social";"2015-10-14 10:07:12.619605+00";"colectivo";"Otros";"Economía Colaborativa";"Organizaciones y Asociaciones de Vecinos";
"CIVICS";688;"AVV Independiente de Butarque";"AVIB";"AVIB es una Asociación muy joven situada en el barrio de Butarque. Desde su creación ha trabajado por la mejora de este barrio en construcción con importantes deficiencias de equipamiento públicos. Busca la implicación de los vecinos en los múltiples problemas del barrio, manteniendo una intensa lucha por la construcción de un instituto público con bachillerato, de un centro de salud, de equipamientos deportivos. Su lema ""Entre todos hacemos barrio"".";;;"C/ de la Estefania, 58";;;;"Madrid";"40.3428814";"-3.67440759999999";"avib.butarque@gmail.com";;"www.butarque.es";;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-14 10:15:49.439846+00";"organizacion";"Otros";"Apoyo Mutuo y Cuidados";"Empresa Social";
"CIVICS";690;"AVV La Incolora";;"""La Incolora"", a principios de siglo, era una sociedad desarrollaba actividades culturales y recreativas y en la que se celebran actos sociales. Está asociación no sólo quiere mantener su memoria histórica, sino recoger los principios en los que estaba cimentada, que viene reflejada en su nombre ""ningún color, todos los colores"", que representa la participación y el trabajo conjunto de todos/as los/as vecinos/as para desarrollar alternativas a la problemática social de Villaverde.";;;"C/ del Doctor Criado, 12";;;;"Madrid";"40.3478921";"-3.70493809999994";"info@incolora.org";;"www.incolora.org";;;"Apoyo Mutuo";"Derechos Humanos";"2015-10-14 12:53:38.41842+00";"colectivo";"Medios de Comunicación Vecinales";"Cultura Libre";"Iniciativa Ciudadana";"Plazuela Artesanos, 3, 28037 Madrid, España"
"CIVICS";692;"Centro de Información y Educación Ambiental de la Casa de Campo";;"El Centro de Información y Educación Ambiental de la Casa de Campo, perteneciente al Ayuntamiento de Madrid, pretende difundir las actividades y programas que se realizan en el Centro y en el Parque de la Casa de Campo, con la intención de dar a conocer los valores naturales, históricos y culturales de este enclave, además de promover y desarrollar actividades que procuren un desarrollo más sostenible de la ciudad de Madrid.";;"Centro de Información y Educación Ambiental de la Casa de Campo";"Paseo del Embarcadero, s/n
Casa de Campo";;;;"Madrid";"40.418353337694";"-3.73077552977747";"infocasacampo@madrid.es";914801957;"www.programaactividadesambientalescasadecampo.com";;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-16 12:23:56.865528+00";"organizacion";"Medios de Comunicación Vecinales";"Educación Expandida";"Iniciativa Ciudadana";
"CIVICS";698;"Senda de Cuidados";;"Asociación Sin Ánimo de Lucro en la que apostamos por ofrecer todos los apoyos necesarios para garantizar unos cuidados dignos, cálidos, cercanos y solidarios a todas aquellas personas que lo necesitan. Convencidos/as de que el cuidado es algo positivo y valioso, Senda de Cuidados es también una apuesta por dignificar el valor los cuidados.";;;"C/ Duque de Alba, 13 ";;;;"Madrid";"40.4117619482082";"-3.70621740818024";"info.sendadecuidados@gmail.com";627005011;"http://sendadecuidados.com/";"https://www.facebook.com/Senda-de-Cuidados-382353365242202/";;"Asociaciones de Vecinos";"Urbanismo";"2015-10-17 12:08:50.88233+00";"organizacion";"Medios de Comunicación Vecinales";"Cultura Libre";"Organizaciones y Asociaciones de Vecinos";
"CIVICS";700;"Cohousing";;"Desarrollamos proyectos sociales, no especulativos sin ánimo de lucro de Cohousing para colectivos de Mayores, familias, y familias con hijos con discapacidad intelectual. Comunidades vecinales de Cooperativas en Cesión de Uso Vitalicio en la que los vecinos decidan cómo, donde, con quién y de qué forma quieren crear su hogar.";;;"C/ Baños de Valdearados, 15";;;;"Madrid";"40.3677772";"-3.61196740000003";"jlsuarez@livingcohousing.com";629081149;"www.livingcohousing.com";"www.facebook.com/livingcohousing";" @livingcohousing ";"Asociaciones de Vecinos";"Urbanismo";"2015-10-19 14:51:42.011292+00";"organizacion";"Encuentro Diálogo y Corresponsabilidad";"Cultura Libre";"Empresa Social/Startup";
"CIVICS";706;"Plataforma Ciudadana Bicilineal";;"Plataforma vecinal del distrito de Ciudad Lineal fundada en el año 2005 y que trabaja por conseguir una vía ciclista segura en la C/ Arturo Soria que ocupe parte de la calzada y que, en ningún caso, se haga a costa del espacio peatonal o espacio verde.";;;"C/ Ignacio Ellacuría, 3 - Bajo 1";;;;"Madrid";"40.4361281191903";"-3.63724295884708";"plataforma.bicilineal@gmail.com";699579867;"http://bicilineal.blogspot.com.es/";;"@bicilineal";"Deporte";;"2015-10-19 19:27:07.120687+00";"colectivo";"Otros";"Cultura Libre";"Iniciativa Ciudadana";
"CIVICS";709;"Fundación Tomillo";;"Iniciativa denominada ""Barrios sostenibles"" que tiene la misión de formar a jóvenes en situación de vulnerabilidad en profesiones de futuro relacionadas con la eficiencia energética y el medio ambiente;ayudar a fortalecer la activación de la ciudadanía y el tejido social a la vez que generar cambios en las ideas, actitudes y comportamientos de la comunidad en su relación con el territorio; Más información en: barriossostenibles.org";;;"C/ Albuñuelas, 15";;;;"Madrid";"40.3659785";"-3.69803720000004";"juan.oyono@tomillo.org";913698228;"www.tomillo.org";"Fundación Tomillo";"@ftomillo";"Asociaciones de Vecinos";"Urbanismo";"2015-10-22 09:25:55.320973+00";"organizacion";"Digital";"Arte Urbano";"Iniciativa Ciudadana";
"CIVICS";718;"Agronautas - Pezestudio";;"En Pezestudio diseñamos objetos, herramientas, espacios y prácticas que promueven la minimización del impacto de las personas sobre el medioambiente, el desarrollo social, la investigación y producción de técnicas constructivas innovadoras y la generación de contextos de colaboración. Agronautas es una iniciativa para generar cotextos abiertos de aprendizaje para reformular las relaciones entre las personas y el medio natural y acercarnos a una mayor autosuficiencia.";;"Espacio Ucrania";"C/ Martín de los Heros, 52";;;;"Madrid";"40.4276087";"-3.71624659999998";"info@pezestudio.org";616453509;"www.pezestudio.org";"https://www.facebook.com/pezestudio/";"@pezestudio";;"Economía";"2015-10-29 19:50:49.093487+00";"colectivo";"Encuentro Diálogo y Corresponsabilidad";"Urbanismo y Patrimonio";"Empresa Social";
